BehaviorSpace results (NetLogo 6.3.0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Version-7_1.nlogo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
experiment-10-Connection-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/27/2023 17:02:02:874 +0530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
min-pxcor,max-pxcor,min-pycor,max-pycor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-10,10,-10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[run number],1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,
,14.32777778,13.88888889,14.02777778,13.66111111,14.01666667,14.41111111,14.27222222,14.96666667,13.82777778,13.77777778,14.03333333,13.76666667,13.92222222,13.78333333,14.33888889,13.71111111,13.75,14.11111111,14.81666667,13.31111111,15.36111111,14.08333333,14.03333333,13.17777778,14.18888889,14.64444444,13.72222222,14.15,14.8,14.07777778,14.05555556,13.67222222,14.51111111,15.35555556,13.48888889,13.72777778,14.59444444,13.56666667,14.16111111,13.74444444,13.56111111,13.49444444,13.18333333,13.83333333,13.42222222,13.47777778,13.98333333,13.96111111,12.99444444,14.02222222,13.99544444
,15.63287671,15.17808219,15.30410959,14.94246575,15.38082192,15.76986301,15.0630137,16.31232877,15.0630137,15.00821918,15.3260274,15.02465753,15.17808219,15.0630137,15.62191781,14.96438356,15.03013699,15.43013699,16.16438356,14.5260274,16.3890411,15.39178082,15.30958904,14.36164384,15.49041096,15.95068493,14.96438356,15.41369863,16.10958904,15.3260274,15.38630137,14.92054795,15.84109589,16.77260274,14.78356164,14.96986301,15.89589041,14.82739726,15.42465753,14.97534247,14.8,14.77808219,14.41643836,15.11780822,14.64657534,14.68493151,15.23287671,15.23287671,14.14794521,15.29863014,15.25687671
,17.04864865,16.56756757,16.71891892,16.26486486,16.77837838,17.2,16.42162162,17.91891892,16.49189189,16.37297297,16.71891892,16.37837838,16.56756757,16.48108108,17.05945946,16.32432432,16.40540541,16.88648649,17.64864865,15.87027027,17.87027027,16.76216216,16.68648649,15.71891892,16.88108108,17.39459459,16.36216216,16.82162162,17.64864865,16.72972973,16.75675676,16.26486486,17.2972973,18.36756757,16.1027027,16.34054054,17.31351351,16.2,16.82162162,16.31351351,16.16756757,16.10810811,15.69189189,16.5027027,15.97837838,16.04324324,16.66486486,16.62702703,15.4,16.68648649,16.65297297
,18.58666667,18.064,18.208,17.82933333,17.904,18.74133333,17.88266667,19.50933333,18.00533333,16.816,18.256,17.872,18.09066667,17.97333333,18.624,17.80266667,17.888,18.46933333,19.23733333,17.33333333,19.49333333,18.26666667,18.19733333,17.12,18.45333333,18.98666667,17.91466667,18.352,19.296,18.208,18.24533333,17.728,18.88,20.00533333,17.584,17.81866667,18.864,17.69066667,18.34133333,17.824,17.632,17.616,17.14133333,17.96266667,17.44,17.48266667,18.21866667,18.176,16.81066667,18.18133333,18.14048
,20.24736842,19.76315789,19.90526316,19.40526316,19.6,20.41578947,19.55263158,21.22631579,19.61578947,18.32631579,19.92631579,19.49473684,19.74210526,19.59473684,20.27894737,19.39473684,19.47894737,19.47894737,21,18.9,21.22631579,19.91052632,19.82631579,18.72631579,20.12631579,20.71578947,19.52105263,20.01578947,20.96842105,19.83684211,19.88947368,19.33684211,20.61052632,21.68421053,19.19473684,19.42631579,20.60526316,19.32105263,20.02631579,19.46842105,19.23684211,19.19473684,18.7,19.55789474,19.01578947,19.06315789,19.87368421,19.82631579,18.28947368,19.82105263,19.76726316
,21.93246753,21.54285714,21.67272727,21.14285714,21.32987013,22.15584416,21.32987013,23.03896104,21.39220779,20.02597403,21.64675325,21.22597403,21.50649351,21.31428571,22.06753247,21.05974026,21.23116883,21.29350649,22.76363636,20.59220779,22.94025974,21.07012987,21.56363636,20.38961039,21.60519481,22.47272727,19.85454545,21.75064935,22.68571429,21.57402597,21.66233766,21.15324675,22.36883117,23.4025974,20.8987013,21.18441558,22.23896104,21.08051948,21.68831169,21.21038961,20.99220779,20.94545455,20.41038961,21.29350649,20.72727273,20.76883117,20.02597403,21.52727273,19.93766234,21.56883117,21.42514286
,23.66153846,23.26666667,23.42564103,21.97435897,23.06666667,23.58461538,23.05641026,24.72307692,23.17948718,21.72820513,23.32820513,23,23.22051282,23,23.83589744,22.7025641,22.91794872,23.01538462,24.47179487,22.37435897,24.66153846,22.77435897,23.32307692,22.0974359,23.32820513,24.16923077,21.57435897,23.47179487,24.36410256,23.28205128,23.37435897,22.89230769,24.09230769,25.06666667,22.54871795,22.83076923,23.92820513,22.78974359,23.41538462,22.9025641,22.74358974,22.67179487,22.15384615,22.97948718,22.41538462,21.94358974,21.75897436,23.24615385,21.7025641,23.25641026,23.10584615
,25.49873418,24.9721519,25.16962025,23.75696203,24.7443038,25.29113924,24.68860759,26.43037975,24.90632911,22.94177215,25.04303797,24.76455696,24.89113924,24.73924051,25.51898734,24.23291139,24.54683544,24.66835443,26.16708861,24.07088608,26.44050633,24.46582278,25.02278481,23.81772152,25.00253165,25.83291139,23.29620253,25.13417722,26.01012658,24.89620253,25.04810127,24.58227848,25.76202532,26.73417722,24.27848101,24.59240506,25.64050633,24.49620253,25.10886076,24.56708861,24.47088608,24.34936709,23.86835443,24.64810127,23.80253165,23.66582278,23.51392405,24.99746835,23.42278481,24.99746835,24.79017722
,27.15,26.67,26.845,25.5,26.415,26.955,26.26,28.04,24.66,24.625,26.7,26.455,26.54,26.22,27.185,25.905,26.32,26.34,27.835,25.735,27.725,26.135,26.71,25.585,26.75,27.4,25.025,26.79,27.685,26.53,25.81,26.285,27.425,28.365,25.95,26.315,27.31,26.13,26.76,26.085,26.16,25.465,25.53,26.325,25.485,25.33,25.2,26.66,25.005,26.62,26.3781
,28.80493827,28.35555556,28.52839506,27.13580247,28.14320988,28.58271605,27.95061728,29.68395062,26.19259259,26.31111111,28.31604938,28.10864198,28.20246914,27.85185185,28.87407407,26.47901235,28.00987654,28.00987654,29.41234568,27.37283951,29.36790123,27.77777778,28.3654321,27.25925926,28.42962963,29.05185185,26.7308642,28.4691358,29.26419753,28.22716049,27.50617284,27.99506173,29.10617284,29.94567901,27.65925926,27.96049383,28.98765432,27.82222222,28.44444444,27.72839506,27.83209877,27.09135802,27.21975309,27.94567901,27.15555556,26.92839506,26.87407407,28.31604938,26.65185185,28.29135802,28.01461728
,30.38536585,30.0097561,30.13170732,28.75121951,29.7804878,30.23902439,29.56097561,31.26829268,27.75121951,27.95121951,29.91219512,29.70731707,29.79512195,29.46829268,30.55121951,28.10243902,29.69268293,29.58536585,31.05853659,29.06829268,30.94634146,29.43414634,30.00487805,28.94634146,30.06829268,30.77560976,28.32195122,30.11707317,30.92682927,29.85853659,29.2195122,29.61463415,30.66829268,31.54634146,29.34146341,29.08292683,30.60487805,28.19512195,30.06829268,29.37073171,29.46341463,28.81463415,28.75121951,29.59512195,28.78536585,26.76585366,28.60487805,30.0097561,28.27804878,29.76097561,29.5742439
,31.97108434,31.63855422,31.78795181,30.38554217,31.41686747,31.86024096,31.17108434,32.56385542,29.39759036,29.58072289,31.4939759,31.25301205,31.39277108,31.08433735,32.15903614,29.73975904,31.26746988,31.16626506,32.63614458,29.82168675,32.5060241,31.06987952,31.62891566,30.6939759,31.63373494,32.38072289,29.84096386,31.71566265,32.46746988,31.46987952,30.81927711,31.3253012,32.2746988,33.10843373,29.9373494,30.71807229,32.25542169,29.82168675,31.67228916,31.04096386,31.13253012,30.42409639,30.39036145,31.2,30.48674699,28.39036145,30.27951807,31.66746988,29.93253012,31.39277108,31.1493012
,33.24285714,33.23809524,33.43809524,32.09047619,33.01904762,33.47142857,32.77142857,34.26190476,30.9952381,31.26666667,33.06666667,32.80952381,33.01428571,32.68571429,33.69047619,31.4047619,32.88571429,32.8,34.25238095,31.50952381,34.04285714,32.73809524,33.20952381,32.3,33.21428571,33.98095238,31.54761905,33.32857143,34.02857143,33.09047619,32.48095238,33.01428571,33.87142857,34.63809524,31.5047619,32.33333333,33.8952381,31.40952381,33.04285714,32.62857143,32.78095238,32.0047619,32.02380952,32.84285714,32.04285714,30.04285714,31.87619048,33.21428571,31.53809524,33.09047619,32.75342857
,34.77647059,34.79058824,34.79058824,33.74117647,34.62588235,35.12941176,34.36705882,35.81647059,31.20941176,31.04941176,34.64,34.38117647,34.57882353,34.24470588,35.31294118,33.00705882,34.43764706,32.62117647,35.81647059,33.15294118,35.61411765,34.30117647,34.88470588,33.71764706,34.69176471,35.54352941,33.14352941,34.96470588,35.68941176,34.68705882,33.93411765,34.67294118,35.33647059,36.29176471,33.05882353,33.85411765,35.40235294,32.90352941,34.61176471,34.18823529,33.95294118,33.62352941,33.63294118,34.43764706,33.65647059,31.64235294,33.51058824,34.8,33.17176471,34.69647059,34.22211765
,36.30232558,36.25581395,36.37674419,35.3627907,35.73953488,36.70232558,35.96744186,37.31627907,32.8,32.69767442,36.18139535,35.94418605,36.14418605,35.84651163,36.84651163,34.6,35.99534884,34.29302326,37.39069767,34.76744186,37.15813953,35.78604651,36.51162791,35.0744186,36.24651163,37.0372093,34.7627907,36.62790698,37.21395349,36.23255814,35.51627907,36.32093023,36.62325581,37.84651163,34.63255814,35.39534884,37.01395349,34.29302326,36.14883721,35.77674419,35.50232558,35.18139535,35.20930233,35.99534884,35.21395349,33.26976744,35.10697674,36.30232558,34.86046512,36.24651163,35.77274419
,37.86666667,37.78390805,37.97241379,36.91954023,37.27816092,38.25747126,37.50344828,38.86436782,34.49195402,34.25747126,37.77931034,37.54942529,37.65977011,37.38390805,37.70574713,36.22988506,37.62758621,35.82528736,38.99770115,36.28505747,38.66206897,37.30114943,38.06896552,34.92873563,37.82528736,38.57011494,36.32643678,38.20689655,38.8,37.5862069,37.05747126,37.77011494,38.27126437,39.31954023,34.4045977,36.91954023,38.61149425,35.83908046,37.79770115,37.30574713,37.06666667,36.69885057,36.86436782,37.5816092,36.68505747,34.95172414,36.66206897,37.81609195,36.51494253,37.78850575,37.24882759
,39.5,39.25,39.57272727,38.50909091,38.81363636,39.8,39.1,40.37727273,36.05909091,35.84090909,39.33181818,39.06818182,39.15454545,38.90909091,39.25,37.80909091,39.19090909,37.4,40.41363636,37.77272727,40.28181818,38.83636364,39.56363636,36.48181818,38.20454545,40.11363636,37.87272727,39.69090909,39.78181818,39.16818182,38.58636364,39.37272727,37.98181818,40.83181818,35.9,38.45454545,40.16818182,37.42727273,38.88181818,38.71363636,38.48181818,38.35,38.44545455,39.05909091,38.21818182,36.57272727,38.15,39.33636364,38.09545455,39.1,38.70490909
,40.98876404,40.77303371,41.06516854,39.96404494,40.36404494,41.31235955,40.62022472,41.84719101,37.53707865,37.49213483,40.79101124,40.54382022,40.75955056,40.45393258,40.71910112,39.4741573,40.68764045,38.90786517,41.97752809,39.30786517,41.67640449,40.37752809,41.08764045,38.04044944,39.74382022,41.59550562,39.31235955,41.21348315,41.31685393,40.7505618,39.96404494,40.87191011,39.49213483,40.64719101,37.42022472,39.95955056,41.63595506,38.99325843,40.3505618,40.23370787,40.03595506,39.9505618,39.96853933,40.58876404,39.75280899,38.0988764,39.69438202,40.89438202,39.63146067,40.61123596,40.18993258
,42.48,42.31555556,42.44888889,41.43111111,41.90666667,42.81777778,42.16888889,43.43111111,39.2,39.15111111,42.25333333,42.06222222,42.22666667,41.97333333,41.03111111,39.29777778,40.91555556,40.41777778,43.47111111,40.75111111,43.16444444,41.91111111,42.60444444,39.62222222,41.04444444,43.01777778,40.83555556,42.81777778,42.94666667,42.17333333,41.47111111,42.45777778,41.01777778,42.19555556,38.98666667,39.84888889,41.39111111,40.59555556,41.86666667,41.78666667,41.55111111,41.46666667,41.15111111,42.13777778,41.18666667,39.74222222,40.02222222,42.38222222,41.14666667,42.08888889,41.52764444
