BehaviorSpace results (NetLogo 6.3.0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Version-8_1.nlogo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
experiment-10-Connection-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/27/2023 17:27:28:031 +0530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
min-pxcor,max-pxcor,min-pycor,max-pycor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-10,10,-10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[run number],1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,
,11.002849,11.33903134,10.32478632,10.60968661,9.709401709,10.41025641,10.6039886,10.64957265,10.03418803,9.891737892,11.07692308,10.52421652,10.22222222,10.37606838,10.84900285,10.47863248,11.56125356,10.95156695,10.66666667,11.06552707,10.72934473,10.21082621,10.52421652,10.30769231,10.50712251,10.43874644,9.954415954,10.5982906,11.17378917,10.31908832,10.78632479,10.25071225,10.95726496,10.6039886,11.11111111,10.58119658,10.45014245,10.94017094,11.62962963,10.98005698,10.33618234,10.60968661,10.64957265,10.997151,10.997151,12.27920228,10.50712251,10.7008547,10.42735043,9.982905983,10.65777778
,11.99438202,12.39325843,11.26966292,11.62921348,10.68539326,11.37640449,11.64606742,11.62359551,10.97752809,10.79775281,12.16853933,11.48314607,11.16853933,11.35955056,11.85955056,11.47191011,12.69662921,11.97191011,11.6741573,12.08426966,11.73033708,11.14606742,11.51123596,11.3258427,11.47752809,11.39325843,10.88202247,11.62921348,12.2247191,11.35955056,11.82022472,11.2247191,12.03932584,11.60674157,12.14606742,11.54494382,11.45505618,12,12.73595506,11.97752809,11.34269663,11.56741573,11.64606742,12.01123596,12,13.43820225,11.47752809,11.69101124,11.38202247,10.96067416,11.66157303
,13.08033241,13.50138504,12.29362881,12.72022161,11.74515235,12.39889197,12.77562327,12.70360111,12.0166205,11.81717452,13.27977839,12.52631579,12.18282548,12.3933518,12.92520776,12.53739612,13.86703601,13.09141274,12.7700831,13.20221607,12.83102493,12.14958449,12.55955679,12.35457064,12.53185596,12.46537396,11.85041551,12.69806094,13.32963989,12.3933518,12.94182825,12.27146814,13.15235457,12.68698061,13.31855956,12.60387812,12.50969529,13.08587258,13.90027701,13.03601108,12.38781163,12.63157895,12.72576177,13.1468144,13.12465374,14.70914127,12.53185596,12.77562327,12.4265928,11.99445983,12.73905817
,14.20765027,14.73224044,13.43169399,13.91803279,12.82513661,13.53551913,13.95628415,13.89071038,13.1420765,12.89071038,14.50273224,13.63387978,13.31147541,13.54098361,14.1420765,13.69398907,15.1147541,14.32240437,13.95081967,14.46448087,14.0273224,13.28961749,13.75409836,13.47540984,13.59016393,13.61748634,12.96174863,13.83606557,14.56830601,13.55191257,14.08743169,13.40983607,14.42076503,13.83060109,14.6010929,13.7431694,13.63934426,14.30054645,15.24590164,14.22404372,13.49726776,13.81967213,13.9726776,14.3442623,14.32240437,16.05464481,13.71584699,13.95628415,13.1147541,13.08196721,13.9052459
,15.52021563,16.04312668,14.65768194,15.14824798,14,14.8032345,15.22371968,15.17520216,14.32884097,14.05929919,15.90296496,14.86253369,14.57142857,14.77628032,15.46091644,14.91644205,16.45822102,15.61185984,15.22911051,15.5148248,15.32614555,14.49056604,14.98113208,14.76010782,14.87331536,14.86792453,14.18328841,15.10512129,15.9245283,14.83557951,15.41239892,14.65768194,15.70350404,15.11051213,15.93530997,15.04043127,14.91644205,15.62264151,16.64690027,15.48247978,14.7277628,15.05121294,15.18059299,15.13207547,15.6819407,17.54716981,14.97574124,15.26145553,14.30188679,14.26415094,15.16528302
,16.89893617,17.51595745,16.0106383,16.5212766,15.27659574,16.12234043,16.60106383,16.53723404,15.65425532,14.88829787,17.31382979,16.30319149,15.87234043,16.11702128,16.89361702,16.35106383,17.9787234,17.06914894,16.59574468,16.9893617,16.72340426,15.7712766,16.32978723,16.10106383,16.22340426,16.19148936,15.46276596,16.47340426,17.37234043,16.14361702,16.78191489,16.0106383,17.10106383,16.4893617,17.39893617,16.40425532,16.32978723,17.06914894,18.18085106,16.89361702,16.11170213,16.39361702,16.54255319,16.54787234,17.09042553,19.19680851,16.2393617,16.66489362,15.59042553,15.54787234,16.53776596
,18.4671916,18.01049869,17.48031496,17.33333333,16.65091864,17.56955381,18.09973753,18.03149606,17.09711286,16.27296588,18.90813648,17.8687664,17.30708661,17.57480315,18.46194226,17.24409449,19.55380577,18.5984252,18.05249344,18.48818898,18.26771654,16.82414698,17.79527559,17.56955381,17.73753281,17.66404199,16.92388451,17.97375328,18.97112861,17.56955381,18.33070866,17.45931759,18.72440945,18.05774278,18.97637795,17.89501312,17.86351706,18.65616798,19.84776903,18.39370079,17.56955381,17.89501312,18.11548556,18.05249344,18.67716535,20.88188976,16.98687664,18.14698163,16.99212598,17.01312336,17.97805774
,20.16062176,19.66839378,19.05699482,18.50777202,18.15544041,19.1865285,19.82901554,19.58031088,18.66321244,17.77720207,20.68393782,19.56994819,18.88082902,19.13471503,20.12435233,18.79792746,21.30051813,20.27979275,19.66839378,20.21761658,19.94300518,18.38860104,19.40932642,19.16580311,19.28497409,19.27979275,18.49740933,19.6373057,20.67357513,19.25388601,19.97927461,19.01036269,20.40932642,19.69430052,20.70466321,19.55440415,19.4611399,20.37823834,21.5388601,20.05699482,19.12953368,19.48186528,19.8134715,19.65284974,20.41450777,22.60103627,18.53367876,19.84974093,18.52849741,18.5492228,19.60238342
,21.85677749,21.39130435,20.7826087,20.21994885,19.79028133,20.89002558,21.63171355,21.36061381,20.37851662,19.33503836,22.54219949,21.31457801,20.60358056,20.85421995,21.84143223,20.50127877,23.00255754,21.93350384,21.42199488,21.87723785,21.71355499,20.07672634,21.23273657,20.89002558,21.05370844,21.04347826,20.21994885,21.37595908,22.45524297,21.00767263,21.56521739,20.71099744,22.14322251,21.45780051,22.40409207,21.29923274,21.18670077,22.07161125,23.23785166,21.82097187,20.83887468,21.25831202,21.54987212,21.38618926,22.16879795,24.30690537,20.20460358,21.58567775,20.24040921,20.27621483,21.32624041
,23.56060606,23.15656566,21.69191919,21.91414141,21.52020202,22.63131313,23.47474747,23.08585859,22.17676768,21.08585859,24.21717172,23.04545455,22.32828283,22.62626263,23.53030303,22.20707071,24.68181818,23.66666667,23.12626263,23.65656566,23.38888889,21.76767677,23.03535354,22.6969697,22.74747475,22.76262626,21.96464646,22.36868687,24.1010101,22.72727273,22.42424242,22.43434343,23.92424242,23.24747475,24.15151515,23.08080808,22.91414141,23.81818182,24.98989899,23.51010101,22.63636364,22.94949495,23.26262626,23.05050505,23.89393939,25.97979798,21.94444444,23.32323232,21.99494949,22.05555556,23.01060606
,25.27182045,24.88778055,23.44139651,23.64588529,23.2319202,24.37406484,25.13216958,24.74314214,23.87032419,22.79301746,25.71072319,24.71820449,24.08478803,24.36408978,25.11221945,23.97506234,26.36907731,25.38653367,24.85286783,25.43142145,25.11720698,23.53117207,24.71321696,24.42892768,23.99002494,24.44887781,23.65087282,24.10972569,25.77057357,24.39900249,24.04488778,24.17955112,25.55610973,25.00249377,25.7605985,24.73815461,24.6084788,25.46633416,26.67331671,25.19700748,24.33915212,24.6234414,24.95760599,24.64837905,25.55610973,27.66084788,23.71571072,25.03241895,23.73566085,23.7605985,24.69625935
,26.91625616,26.51724138,25.14285714,25.33497537,24.92118227,26.08866995,26.77339901,26.32512315,25.53694581,24.48768473,27.22660099,25.57635468,25.8226601,26.08374384,26.81773399,25.67980296,26.69458128,27.03940887,26.50738916,27.19211823,26.76847291,25.26600985,26.43842365,26.16256158,25.67487685,26.04926108,25.30541872,25.77339901,27.41871921,25.98522167,25.75369458,25.85221675,26.89162562,26.68472906,27.37931034,25.85714286,26.28078818,27.16256158,28.38423645,26.75862069,25.97536946,26.32512315,26.69950739,26.27093596,27.18719212,29.34975369,25.38916256,26.42364532,25.44334975,25.46305419,26.30118227
,28.57907543,28.16545012,26.79805353,26.90510949,26.57420925,27.78588808,28.55961071,27.95620438,27.25547445,26.16545012,28.89051095,27.21654501,27.53284672,27.84428224,28.48175182,27.38686131,28.34549878,28.68126521,28.16058394,28.85644769,28.49635036,26.92457421,27.88321168,27.7810219,25.85888078,27.62530414,26.97323601,27.43552311,29.05109489,27.61557178,27.48418491,27.53284672,27.70316302,28.3406326,29.01703163,27.54744526,27.98053528,28.78832117,30.02919708,28.40389294,27.64963504,27.98053528,28.33576642,27.98540146,28.89051095,31.02189781,27.06082725,28.03892944,27.01703163,27.21654501,27.91620438
,30.22115385,29.84134615,28.5,28.1875,28.17788462,29.36057692,30.10576923,29.47115385,28.90865385,27.83173077,30.50961538,28.89423077,29.20192308,29.50961538,30.02884615,29.06730769,30.00961538,30.34615385,29.88942308,30.56730769,30.09615385,28.53846154,29.57211538,29.49038462,27.52403846,29.28365385,27.98557692,29.05288462,30.77403846,29.08653846,29.10096154,29.19711538,29.34134615,30.0625,30.71153846,29.24519231,29.54326923,30.42788462,31.52884615,30.02403846,29.38461538,29.67307692,29.91346154,29.68269231,30.53846154,32.59134615,28.64903846,29.23557692,28.68269231,28.75961538,29.52653846
,31.847981,31.43942993,30.13776722,29.7672209,29.92874109,30.97862233,31.67220903,31.11638955,30.56057007,29.46793349,30.33254157,30.51781473,30.80760095,31.14014252,31.61045131,30.74584323,31.62945368,31.99524941,31.52494062,32.16152019,31.67695962,30.24228029,31.1543943,31.02137767,29.14489311,30.89311164,29.65795724,30.65558195,32.42755344,30.80760095,30.75059382,30.80285036,30.96437055,31.71021378,32.38004751,30.88836105,30.36579572,32.06650831,33.14489311,31.60570071,30.97862233,29.4584323,31.52494062,31.29691211,32.1567696,34.13776722,30.28503563,30.81235154,30.3087886,30.4608076,31.06327791
,31.85446009,33.09389671,29.90140845,31.35211268,31.51173709,32.57746479,33.23943662,32.76525822,32.18309859,31.15023474,31.94366197,32.1314554,32.4600939,32.7370892,33.23943662,32.37089202,33.27230047,33.5915493,33.08450704,33.74178404,33.26760563,31.92957746,32.74178404,32.63849765,30.66197183,32.4600939,31.35680751,32.32394366,33.55868545,32.49765258,32.3286385,32.48356808,32.61502347,33.27230047,33.76056338,32.32394366,32.00469484,33.61502347,34.82159624,33.18309859,32.63380282,31.00469484,33.09859155,32.89671362,33.84507042,35.79812207,31.90140845,32.36619718,31.97183099,32.05164319,32.59230047
,33.42923434,34.7099768,31.54060325,32.96519722,32.86774942,34.20417633,34.774942,34.38051044,33.82366589,32.75638051,33.54060325,33.70301624,34.08816705,34.36194896,34.85382831,33.96287703,34.83526682,35.18329466,34.69141531,35.05336427,34.92343387,33.54988399,34.23201856,34.2737819,32.19489559,34.07424594,32.97447796,33.91647332,35.16009281,34.02784223,33.90719258,34.07888631,34.34338747,34.87703016,35.36890951,33.86542923,33.4199536,35.23433875,36.38051044,34.74709977,34.22273782,32.59860789,34.71925754,34.49187935,35.45707657,37.41531323,33.49883991,33.97679814,33.65661253,33.61020882,34.17846868
,35.02752294,36.23853211,33.04587156,34.53211009,34.5412844,35.77981651,36.29357798,36.00458716,35.38073394,34.43119266,35.17431193,35.33027523,35.56880734,35.88073394,36.3440367,35.48623853,36.36697248,36.82110092,36.25688073,36.55963303,36.48623853,35.01834862,35.80733945,35.88990826,33.23853211,35.67889908,34.54587156,35.34862385,36.83027523,35.58256881,35.51834862,35.76605505,35.94495413,36.3853211,36.94954128,35.44495413,34.9587156,36.82110092,37.98165138,34.76605505,35.83027523,34.17889908,36.28899083,36.10550459,37.0412844,38.89449541,35.06880734,35.6146789,35.24311927,35.19724771,35.70981651
,34.91609977,37.75963719,34.63038549,36.13605442,36.0952381,37.26984127,37.80952381,37.58730159,36.9478458,36.04988662,36.74829932,36.96145125,36.96598639,37.4739229,36.80272109,37.0430839,36.2675737,38.40816327,37.8276644,38.19501134,37.99092971,36.54875283,37.39229025,37.09297052,34.84353741,37.2244898,36.16780045,36.89342404,38.32653061,37.23809524,37.12471655,37.26077098,37.4739229,37.94557823,38.55782313,37.00226757,36.57596372,38.04535147,37.78231293,36.36734694,37.11564626,35.7324263,37.80498866,37.68253968,38.53514739,40.54875283,36.59863946,36.13151927,36.69387755,36.78911565,37.1076644
,36.50672646,39.28251121,36.20179372,37.60986547,37.70403587,38.92376682,39.40807175,39.12107623,38.50672646,37.61434978,38.21524664,38.51121076,38.51121076,39.03139013,38.37219731,38.61434978,37.83856502,39.97757848,39.32735426,39.75784753,39.632287,38.13452915,38.92376682,38.59641256,36.46188341,38.77130045,37.78923767,38.39461883,39.80269058,38.84304933,38.65022422,38.79820628,39.04035874,39.55156951,40.10313901,38.5426009,38.13901345,39.56950673,39.28251121,37.92376682,38.57847534,37.38116592,39.40358744,39.19730942,40.11210762,42.07623318,38.17040359,37.69506726,38.23318386,38.34977578,38.66367713
,38.19512195,40.77605322,37.84922395,39.03325942,37.47228381,40.45676275,40.88691796,40.6962306,40.02217295,38.52771619,39.80487805,40.05321508,40.01773836,40.50997783,39.94678492,40.18625277,39.41019956,41.46784922,40.88248337,41.31707317,41.13525499,39.61862528,40.6075388,40.172949,38.06651885,40.26607539,39.43237251,39.86252772,41.34368071,40.38137472,40.28824834,40.44789357,40.54545455,40.95343681,41.64523282,40.02217295,39.75609756,41.09534368,40.83370288,39.48115299,40.15521064,38.89578714,41.01108647,40.7405765,39.90687361,43.70288248,39.72949002,39.2195122,39.76053215,39.85809313,40.12895787
