BehaviorSpace results (NetLogo 6.3.0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Version-6_1.nlogo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
experiment-10-Separation-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/27/2023 13:46:28:199 +0530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
min-pxcor,max-pxcor,min-pycor,max-pycor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-10,10,-10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[run number],1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,
,1.970397053,1.973075783,1.960278346,1.97384809,1.971577249,1.970481918,1.972532358,1.965797187,1.979942693,1.965533709,1.960936849,1.973573475,1.963343543,1.978710999,1.973881215,1.955448219,1.980728612,1.965500774,1.953548915,1.960889899,1.963409413,1.966274742,1.967098113,1.974014425,1.965154958,1.965616615,1.963520262,1.957794026,1.971098266,1.971461318,1.965848488,1.961588211,1.971744675,1.970177519,1.978344522,1.97093502,1.972747414,1.969337681,1.968647521,1.966834634,1.97412965,1.960403791,1.97769955,1.968988948,1.986704871,1.965763406,1.971577249,1.967924683,1.970210454,1.969271811,1.968886982
,1.954690857,1.956274708,1.952033103,1.962676654,1.955833119,1.955218386,1.962759608,1.960149598,1.96083393,1.949712713,1.958995535,1.956298241,1.950377974,1.956258703,1.958543771,1.948834248,1.963221135,1.952956155,1.963396196,1.967254045,1.949295775,1.951377219,1.948293149,1.959139578,1.952860667,1.957411053,1.949470836,1.948320289,1.958383067,1.950304893,1.953847378,1.95219225,1.962313997,1.957217358,1.960658868,1.961684352,1.960661859,1.957873796,1.956589621,1.956600621,1.956786863,1.957909477,1.958183106,1.955858581,1.958187646,1.951921384,1.955282406,1.951569277,1.957507082,1.956855256,1.956217528
,1.943995667,1.944713081,1.944382544,1.948313216,1.945728877,1.944846797,1.949907149,1.945682451,1.950185701,1.941937481,1.948761993,1.945775302,1.941798205,1.951346332,1.950696379,1.94175178,1.949520272,1.944150418,1.950294027,1.953497369,1.94677954,1.944336119,1.944055835,1.94722996,1.943500464,1.945264624,1.941101826,1.940714949,1.948437016,1.944305169,1.944073042,1.943356001,1.949721448,1.947013309,1.951609409,1.94719901,1.946069328,1.944849909,1.948003714,1.94435194,1.946796657,1.95203934,1.951439183,1.945202724,1.951176106,1.943562365,1.945388425,1.945017023,1.94718414,1.94543485,1.946449969
,1.939695921,1.939635707,1.939199157,1.940433539,1.942345326,1.93921421,1.9415776,1.939981936,1.943082944,1.937106729,1.94625922,1.93956044,1.93733253,1.940057203,1.941381906,1.937588439,1.941035677,1.941457173,1.94288725,1.946424808,1.941321692,1.938506699,1.939906669,1.941472226,1.938190577,1.939184104,1.936911034,1.936384164,1.940689448,1.939229264,1.938506699,1.938762607,1.941592654,1.939921722,1.941863616,1.944136685,1.942104471,1.939710974,1.940689448,1.939319585,1.940493753,1.94407108,1.940975463,1.941231371,1.941698028,1.939138943,1.939530333,1.939018516,1.939996989,1.939424959,1.94040483
,1.936087307,1.93592617,1.935310921,1.936541419,1.938621548,1.935369516,1.937610782,1.936189848,1.938108841,1.933289387,1.943675383,1.935691789,1.933391929,1.936145902,1.937493591,1.933787446,1.937185966,1.937610782,1.939866696,1.940188969,1.937361752,1.935003296,1.935896872,1.93750824,1.934256207,1.935354867,1.932923167,1.933098953,1.936790449,1.935223028,1.934666374,1.93482751,1.937449645,1.936072658,1.938123489,1.939163554,1.937727972,1.935691789,1.936717205,1.935486706,1.936673259,1.939764154,1.937068776,1.937449645,1.937742621,1.935486706,1.935603897,1.935223028,1.936248444,1.935823629,1.936490442
,1.932506239,1.933376114,1.931622103,1.932520499,1.934901961,1.931750446,1.933618538,1.932948307,1.934388592,1.929497326,1.93997861,1.932078431,1.929839572,1.932463458,1.933789661,1.930196078,1.933361854,1.933903743,1.936057041,1.936484848,1.933590018,1.931493761,1.932278075,1.934245989,1.930595365,1.931636364,1.929454545,1.929525847,1.93311943,1.934074866,1.931222816,1.931165775,1.933818182,1.932206774,1.934417112,1.935500891,1.934074866,1.932035651,1.933547237,1.931664884,1.932919786,1.935828877,1.933319073,1.933960784,1.934046346,1.931622103,1.931850267,1.931579323,1.932449198,1.932377897,1.932898111
,1.929134842,1.929662547,1.928121094,1.928982086,1.931190112,1.928315512,1.929898625,1.929398695,1.930759617,1.926107485,1.936092209,1.928704347,1.926399111,1.928801555,1.930329121,1.926885155,1.929856964,1.930301347,1.932412165,1.932801,1.930079156,1.92791279,1.928718234,1.930648521,1.927426746,1.927940564,1.925801972,1.926163033,1.929620886,1.930454104,1.927829468,1.927468407,1.930315234,1.928621025,1.930690182,1.93188446,1.930690182,1.928565477,1.930051382,1.92809332,1.929426469,1.932287182,1.929579225,1.930356895,1.93042633,1.928051659,1.928246077,1.928190529,1.929023747,1.928843216,1.929351201
,1.925771104,1.926176948,1.924742965,1.925622294,1.927827381,1.925067641,1.926217532,1.926488095,1.927597403,1.922781385,1.932589286,1.925446429,1.922997835,1.92521645,1.926785714,1.92362013,1.92637987,1.926758658,1.92870671,1.929396645,1.926704545,1.925500541,1.926393398,1.927556818,1.924039502,1.924661797,1.922605519,1.922835498,1.926244589,1.926934524,1.924499459,1.923823052,1.926853355,1.92536526,1.927232143,1.9285579,1.927191558,1.925175866,1.926420455,1.924742965,1.925987554,1.928855519,1.926095779,1.927137446,1.927015693,1.924621212,1.927015693,1.924797078,1.925635823,1.925284091,1.926039502
,1.922628699,1.923221937,1.921494957,1.922470503,1.92427658,1.92198273,1.92289236,1.923208754,1.924632523,1.921837717,1.929259772,1.922272757,1.920519412,1.921903632,1.923498781,1.92046668,1.923169204,1.923406499,1.925331224,1.926109024,1.923472414,1.922417771,1.923090106,1.924487509,1.920835805,1.926333136,1.919491134,1.919477951,1.922773713,1.923485598,1.921125832,1.921139015,1.923511964,1.922101378,1.923775625,1.925608068,1.924039285,1.922061828,1.923156021,1.921613605,1.92289236,1.925700349,1.922865994,1.923881089,1.928468789,1.921574056,1.923577879,1.921798168,1.922562784,1.922009096,1.923078241
,1.91961704,1.920156782,1.918537557,1.919411425,1.920992097,1.921724603,1.921172011,1.923472338,1.921634646,1.918537557,1.926003984,1.918948789,1.917509478,1.918987342,1.920426653,1.917393819,1.920066825,1.920246739,1.926672235,1.922791236,1.920310994,1.919449978,1.920053974,1.921146309,1.917753646,1.923138212,1.920336696,1.916455696,1.919694146,1.9203881,1.918152027,1.919038746,1.920503759,1.919539934,1.920619418,1.922264345,1.924063484,1.921274818,1.9203881,1.918563259,1.91987406,1.922392855,1.919784103,1.920632269,1.925207222,1.918409047,1.920503759,1.918666067,1.919385723,1.918666067,1.920419199
,1.916441103,1.917230576,1.91556391,1.916390977,1.918007519,1.918809524,1.918045113,1.920363409,1.918596491,1.916152882,1.924649123,1.916190476,1.914598997,1.916052632,1.917255639,1.914611529,1.917030075,1.917293233,1.923446115,1.919573935,1.917380952,1.91641604,1.917155388,1.918120301,1.914837093,1.919849624,1.917368421,1.913721805,1.916741855,1.917406015,1.915300752,1.915952381,1.917443609,1.916528822,1.917581454,1.919072682,1.920902256,1.922593985,1.91716792,1.915927318,1.916942356,1.919348371,1.917042607,1.917481203,1.922005013,1.91575188,1.917406015,1.915864662,1.916741855,1.915776942,1.917562657
,1.913604694,1.914411441,1.9127735,1.913372448,1.915108177,1.915829361,1.915108177,1.917296174,1.915572668,1.917944017,1.921586603,1.913176873,1.914912602,1.913225767,1.914570346,1.911575602,1.914240313,1.91430143,1.920339812,1.916685002,1.914325877,1.913482459,1.914154749,1.915242635,1.91210121,1.916795013,1.914521452,1.91103777,1.913849163,1.914497005,1.912309009,1.913225767,1.918995233,1.913531353,1.914435888,1.916354969,1.917809559,1.919459724,1.915829361,1.913017968,1.914081408,1.916379416,1.913934727,1.914386994,1.918897445,1.912969075,1.914362547,1.913030192,1.913885833,1.912907957,1.914908935
,1.910751983,1.911467589,1.90998867,1.910680422,1.912195122,1.91268412,1.914926352,1.914795158,1.912588705,1.914950206,1.919064941,1.910370326,1.912099708,1.911217127,1.911777685,1.908855626,1.911300614,1.911491443,1.91737134,1.913721748,1.911431809,1.910811617,1.911419882,1.912529072,1.909380404,1.914055698,1.911741905,1.90854553,1.911074006,1.911551076,1.909809768,1.91046574,1.916130956,1.910716203,1.911873099,1.913447433,1.914866718,1.916548393,1.91316119,1.910370326,1.911324468,1.913685968,1.911026299,1.911646491,1.91619059,1.910942811,1.912123561,1.910322619,1.911181347,1.909952889,1.912212535
,1.912054013,1.908841162,1.910692044,1.908107793,1.909993598,1.910051801,1.912228625,1.916046796,1.910808451,1.912729178,1.916151563,1.907968104,1.910110005,1.908608346,1.909399919,1.906210349,1.90881788,1.908806239,1.914475292,1.911111111,1.908829521,1.907968104,1.908759676,1.909679297,1.906862232,1.911157674,1.91368372,1.905802922,1.908445376,1.908957569,1.907025202,1.908782958,1.913660439,1.912251906,1.909318433,1.910680403,1.912100576,1.91383505,1.910389384,1.907537396,1.908526861,1.910889937,1.908375531,1.909015773,1.913276294,1.908259123,1.909516326,1.907525755,1.90881788,1.907467551,1.910012223
,1.909489715,1.906443914,1.908205478,1.907898625,1.907409933,1.907546312,1.909535174,1.91330833,1.908148653,1.910160245,1.91342198,1.905500625,1.907466758,1.906171156,1.910694397,1.903773156,1.906137061,1.906284805,1.911728606,1.908523696,1.9063189,1.905273327,1.905909762,1.906898511,1.904273213,1.912978748,1.910933061,1.903443573,1.908023639,1.906091601,1.904534606,1.906216616,1.910921696,1.909614729,1.906762132,1.908000909,1.909421525,1.911262643,1.907978179,1.905102853,1.90622798,1.912785544,1.905966587,1.906387089,1.910603478,1.906159791,1.906921241,1.906284805,1.906352995,1.904909649,1.90780816
,1.906936737,1.904017758,1.905516093,1.905438402,1.904894562,1.904605993,1.911220866,1.910643729,1.905615982,1.907869034,1.914572697,1.903107658,1.904894562,1.90372919,1.908046615,1.901398446,1.903618202,1.903762486,1.909134295,1.905960044,1.907846837,1.90299667,1.903507214,1.904483907,1.901931188,1.910310766,1.908379578,1.900754717,1.905571587,1.903629301,1.90208657,1.903984462,1.908346282,1.907358491,1.904328524,1.905527192,1.906870144,1.908590455,1.905194229,1.902630411,1.903884573,1.910155383,1.903540511,1.90399556,1.909211987,1.903784684,1.90436182,1.90381798,1.903962264,1.902475028,1.905570033
,1.908136824,1.901631702,1.903030303,1.903030303,1.902488209,1.902336423,1.910684664,1.907941671,1.903214615,1.90562151,1.912256736,1.900786036,1.902683363,1.901479915,1.905491408,1.899116387,1.901263078,1.901317287,1.906532227,1.905144468,1.905534775,1.900612566,1.901165501,1.901891907,1.899550062,1.907800726,1.905914241,1.898498401,1.902976094,1.901295604,1.8997669,1.901349813,1.905979292,1.904765002,1.901718437,1.903507345,1.904157858,1.906098553,1.902878517,1.900265626,1.901490757,1.90782241,1.901198027,1.901685911,1.906651488,1.901436548,1.901978642,1.901425706,1.901534125,1.9002331,1.903307421
,1.905598813,1.899380264,1.900640924,1.900683299,1.900143016,1.90032311,1.908120133,1.905270406,1.900948143,1.903098681,1.909952858,1.898532761,1.900429048,1.899263732,1.903088087,1.8969331,1.899051857,1.8989777,1.904126278,1.90275968,1.903204619,1.89841623,1.898787012,1.899793421,1.897081413,1.905291594,1.903511839,1.895767784,1.900651518,1.898744637,1.897473383,1.898839981,1.903660151,1.902293554,1.899390858,1.901308332,1.90158377,1.907548069,1.904539435,1.897759415,1.899253138,1.905439907,1.899115419,1.89928492,1.904232216,1.899242545,1.899412045,1.899263732,1.899210763,1.898236135,1.901113195
,1.903261545,1.897256161,1.898436529,1.902246842,1.897991303,1.898146614,1.905404846,1.902868089,1.898747153,1.90145993,1.907496376,1.896376061,1.898198385,1.896986954,1.900683371,1.894822945,1.896748809,1.896738455,1.901677366,1.900538414,1.901045765,1.900310623,1.896697039,1.897411472,1.894636571,1.902909505,1.901190723,1.893673638,1.898436529,1.896572789,1.895237109,1.896510665,1.901314972,1.899782564,1.897131911,1.89942017,1.899347691,1.905021744,1.903396148,1.895713398,1.897069787,1.902930213,1.900517706,1.896790226,1.901843032,1.897038724,1.897142265,1.897038724,1.897038724,1.895930835,1.899103748
,1.901032493,1.895009616,1.896092722,1.89991902,1.895627088,1.895819415,1.902996255,1.900587104,1.896568479,1.90281405,1.905162466,1.894037858,1.895940885,1.894847657,1.898542363,1.892580221,1.894655329,1.894807167,1.903380909,1.898400648,1.898937139,1.898096973,1.894604717,1.895323413,1.892509363,1.900597226,1.898987752,1.89155785,1.896345784,1.8943719,1.892883895,1.894341533,1.899007997,1.897803421,1.895009616,1.89710497,1.897175828,1.90289503,1.901052738,1.893612714,1.894746432,1.900759186,1.898289301,1.894564227,1.899655836,1.894979249,1.895100719,1.895050106,1.894766677,1.893896143,1.89705699
